Row,Alanine and aspartate metabolism,Aminobenzoate degradation,Aminophosphonate metabolism,Aminosugar metabolism,Arginine and proline metabolism,Ascorbate and aldarate metabolism,Atrazine degradation,Benzoate degradation,Beta-alanine metabolism,Bile acid metabolism,Bile acid synthesis,Biosynthesis of siderophore group nonribosomal peptides,Biotin metabolism,Butanoate metabolism,C5-branched dibasic acid metabolism,Caffeine metabolism,Carbon fixation in photosynthetic organisms,Carbon fixation pathways in prokaryotes,Cell wall biosynthesis,Chloroalkane and chloroalkene degradation,Cholesterol metabolism,Chondroitin sulfate degradation,Citric acid cycle,CoA catabolism,CoA synthesis,Cyanoamino acid metabolism,D-Arginine and D-ornithine metabolism,Drug metabolism,Exchange/demand reaction,Fatty acid oxidation,Fatty acid synthesis,Folate metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutamate metabolism,Glutathione metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism","Glycine, serine, alanine, and threonine metabolism",Glycolysis/gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Heme synthesis,Heparan sulfate degradation,Histidine metabolism,Histone phosphorylation,Hyaluronan metabolism,Inositol phosphate metabolism,Isoquinoline alkaloid biosynthesis,Lipopolysaccharide biosynthesis,Lysine metabolism,Methane metabolism,Methionine and cysteine metabolism,Miscellaneous,N-glycan degradation,N-glycan metabolism,NAD metabolism,"Neomycin, kanamycin and gentamicin biosynthesis",Nitrogen metabolism,Nucleotide interconversion,Nucleotide salvage pathway,Nucleotide sugar metabolism,O-glycan degradation,Others,Oxalate metabolism,Oxidative phosphorylation,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptide metabolism,Phenylalanine metabolism,Phenylpropanoid biosynthesis,Phosphonate and phosphinate metabolism,Plant polysaccharide degradation,Polycyclic aromatic hydrocarbon degradation,Porphyrin and chlorophyll metabolism,Primary amine metabolism,Propanoate metabolism,Purine catabolism,Purine synthesis,Pyrimidine catabolism,Pyrimidine synthesis,Pyruvate metabolism,R group synthesis,ROS detoxification,Respiration,Retinol metabolism,Sphingolipid metabolism,Squalene and cholesterol synthesis,Starch and sucrose metabolism,Steroid metabolism,Stickland reaction,Sulfur metabolism,Taurine and hypotaurine metabolism,Terpenoid backbone biosynthesis,Tetrahydrobiopterin metabolism,Thiamine metabolism,Toluene degradation,"Transport, extracellular","Transport, periplasmatic","Tropane, piperidine and pyridine alkaloid biosynthesis",Tryptophan metabolism,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,Unassigned,Urea cycle,Valerate metabolism,"Valine, leucine, and isoleucine metabolism",Vitamin B12 metabolism,Vitamin B2 metabolism,Vitamin B6 metabolism,Vitamin C metabolism,Wood-Ljungdahl Pathway,Xenobiotics metabolism,Zeatin biosynthesis,tRNA Charging
Lactobacillus_iners_LEAF_2052A_d.mat,3,1,0,3,9,1,0,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,38,6,89,5,11,7,3,1,39,0,4,6,2,6,0,5,3,0,0,0,12,5,0,7,2,0,0,3,0,2,11,0,0,0,0,0,0,7,8,0,8,0,0,0,0,0,0,3,9,7,3,0,1,0,0,2,1,0,0,6,1,0,1,2,2,0,6,0,42,16,0,1,2,2,0,4,0,8,15,6,5,0,0,1,0,1
Lactobacillus_iners_LEAF_2053A_b.mat,3,1,0,3,2,1,0,2,0,4,0,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,45,4,49,4,11,5,2,1,36,0,7,3,3,6,0,1,3,0,0,0,10,4,0,7,1,1,1,2,0,2,11,0,0,0,1,0,0,5,5,0,5,0,0,1,0,0,0,1,6,8,3,0,0,0,0,4,1,0,0,6,1,0,1,2,2,0,4,0,50,21,0,1,2,2,0,5,0,7,13,6,4,0,0,1,0,1
Lactobacillus_iners_LEAF_2062A_h1.mat,3,0,0,3,5,1,0,2,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,35,4,48,6,12,6,2,0,37,0,4,4,2,6,0,4,3,0,0,0,9,7,0,4,2,0,0,3,0,1,9,0,0,0,1,0,0,6,6,0,8,0,0,0,0,0,0,3,7,7,3,1,2,0,0,1,1,0,0,5,1,0,3,2,2,0,6,0,42,12,0,1,1,2,0,5,0,6,17,6,4,0,0,1,0,1
Lactobacillus_iners_LEAF_3008A_a.mat,3,3,0,5,5,1,0,2,1,5,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,43,4,45,4,12,8,1,1,37,0,7,4,3,7,0,4,3,0,0,0,9,4,0,4,4,0,0,3,0,2,10,1,0,0,0,0,1,5,8,0,8,0,0,2,0,0,0,2,8,8,2,0,1,0,0,4,1,2,0,6,1,0,2,2,2,0,4,0,51,24,0,1,3,1,0,4,0,3,18,6,4,0,1,1,0,1
Lactobacillus_iners_LactinV_03V1_b.mat,7,1,0,5,2,1,0,2,0,4,0,1,0,0,0,0,0,0,3,0,3,0,1,1,1,0,0,1,51,4,30,12,11,8,2,1,35,0,3,5,0,5,0,2,1,0,0,0,9,4,0,5,2,1,1,6,0,3,14,0,0,0,0,0,0,6,6,0,4,0,0,3,0,0,0,2,7,3,3,1,2,0,0,5,1,0,1,5,1,0,3,3,1,0,5,0,62,24,0,1,3,3,0,2,0,5,17,6,7,0,0,1,0,1
Lactobacillus_iners_LactinV_09V1_c.mat,5,3,0,4,5,1,0,0,0,4,0,0,0,1,0,0,1,1,2,0,3,0,4,1,1,0,0,1,55,4,45,5,12,8,3,0,32,0,6,3,1,6,0,1,3,0,0,0,10,8,0,4,2,0,0,3,0,4,14,2,0,0,0,0,0,7,9,0,6,0,0,2,0,0,0,1,7,8,1,1,2,0,0,3,1,0,0,7,1,0,1,2,2,0,4,0,59,27,0,1,1,1,0,5,0,4,13,7,5,0,0,0,0,1
Lactobacillus_iners_LactinV_11V1_d.mat,4,1,0,3,7,1,0,2,0,4,0,1,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,49,3,47,7,12,6,3,0,36,0,7,4,2,7,0,1,2,0,0,0,10,8,0,4,2,0,0,2,0,3,17,0,0,0,1,0,0,5,7,0,5,0,0,1,0,0,0,1,8,7,2,0,1,0,0,2,1,0,0,7,1,0,2,2,1,0,8,0,58,15,0,1,2,2,0,3,0,6,17,6,4,0,0,1,0,1
Lactobacillus_iners_SPIN_1401G.mat,4,3,0,2,11,1,0,2,2,4,0,1,0,2,0,0,1,1,2,0,3,0,4,1,0,0,0,1,61,4,45,4,11,6,2,1,31,0,5,3,3,6,0,1,6,0,0,0,10,4,0,4,2,0,0,4,0,3,13,1,0,0,0,0,0,7,8,0,6,0,0,2,0,0,0,1,7,9,1,1,3,0,0,4,1,0,0,9,1,0,3,3,2,0,5,0,59,30,0,1,2,2,0,4,0,5,13,7,4,0,1,1,0,1
Lactobacillus_iners_SPIN_2503V10_D.mat,4,2,0,3,4,1,0,2,0,4,0,1,0,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,36,4,49,4,11,8,1,1,37,0,5,4,2,6,0,1,3,0,0,0,9,5,0,5,2,0,0,5,0,3,10,0,0,0,0,0,0,7,6,0,8,0,0,0,0,0,0,1,9,7,3,1,0,0,0,2,1,0,0,6,1,0,2,2,2,0,7,0,41,20,0,1,1,1,0,6,0,2,15,6,4,0,0,1,0,1
Lactobacillus_iners_UPII_143_D.mat,3,2,0,3,4,1,0,2,0,4,0,1,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,34,5,45,7,11,7,3,0,36,0,4,4,2,5,0,4,2,0,0,0,9,6,0,3,3,0,0,4,0,1,10,0,0,0,0,0,0,7,8,0,7,0,0,0,0,0,0,3,10,7,1,0,2,0,0,0,1,0,0,6,1,0,4,2,2,0,6,0,45,16,0,1,2,2,0,6,0,2,17,6,4,0,0,1,0,1
Lactobacillus_iners_UPII_60_B.mat,3,3,0,3,8,1,0,2,0,4,0,1,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0,43,4,47,4,11,6,3,0,33,0,6,4,1,6,0,4,4,0,0,0,10,7,0,5,2,0,0,4,0,3,11,0,0,0,0,0,0,7,7,0,10,0,0,1,0,0,0,1,7,8,3,1,1,0,0,2,1,0,0,5,1,0,2,2,2,0,6,0,58,27,0,2,3,1,0,5,0,7,15,6,1,0,0,1,0,1
Lactobacillus_ingluviei_str_Autruche_4.mat,3,0,0,1,14,0,0,5,2,0,0,0,0,7,0,0,0,0,4,1,0,0,0,1,1,0,0,1,31,4,31,8,9,2,3,2,52,0,5,2,3,6,0,10,2,0,1,0,0,2,3,8,1,0,0,3,0,1,9,1,2,0,0,0,1,3,4,0,5,0,0,3,0,0,0,5,0,1,2,0,0,0,0,2,0,0,1,2,0,0,1,0,7,0,2,2,40,21,0,1,0,4,0,2,0,10,0,6,6,0,1,1,0,1
Lactobacillus_intestinalis_ERR2221123.mat,2,0,0,2,4,0,0,7,1,0,0,0,0,3,0,0,0,0,2,0,0,2,2,1,2,0,0,0,24,2,43,7,6,2,3,1,32,0,3,1,0,6,0,0,3,0,0,0,0,4,1,7,2,0,0,5,0,0,7,3,1,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,4,3,2,1,2,0,0,2,0,0,0,6,0,0,1,0,1,1,4,0,28,12,0,1,2,0,0,2,0,6,2,4,6,0,0,0,0,1
Lactobacillus_jensenii_1153.mat,2,0,0,3,8,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,1,1,0,0,1,44,3,35,11,10,4,1,0,33,0,9,3,3,0,0,2,2,0,0,0,9,1,0,5,1,0,0,3,0,1,9,1,1,0,0,0,0,10,6,0,5,0,0,5,0,0,0,3,2,9,3,0,1,0,0,3,0,0,0,6,0,0,3,2,1,1,3,0,51,28,0,5,0,4,0,3,0,10,12,1,5,0,1,0,0,0
Lactobacillus_jensenii_115_3_CHN.mat,4,0,0,4,11,1,0,5,0,4,0,0,0,4,0,0,0,0,2,0,0,0,1,1,1,0,0,2,41,2,36,8,11,8,1,0,25,0,10,1,1,3,1,1,3,0,0,0,9,1,0,7,1,0,0,2,0,2,12,0,0,0,1,0,0,9,7,0,3,0,0,2,0,0,0,2,4,7,3,0,1,0,0,2,1,0,0,5,1,0,2,2,2,1,4,0,59,27,0,4,2,3,0,2,0,8,13,2,7,0,0,0,0,0
Lactobacillus_jensenii_269_3.mat,4,0,0,3,11,1,0,5,0,4,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,3,37,4,42,8,14,4,1,0,24,0,7,0,1,2,0,4,3,2,0,0,9,3,0,6,1,0,0,1,0,0,11,0,0,0,0,0,1,12,6,0,5,0,0,3,0,0,0,1,3,7,2,0,0,0,0,3,1,0,0,4,1,0,0,2,1,1,3,2,53,30,0,4,1,1,0,2,0,7,14,2,6,0,2,1,0,0
Lactobacillus_jensenii_27_2_CHN.mat,4,0,0,4,11,1,0,5,0,5,0,0,0,4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,36,9,39,9,13,8,1,0,24,0,9,2,1,4,0,4,3,0,0,0,9,1,0,9,1,0,0,2,0,1,9,0,0,0,1,0,0,7,5,0,2,0,0,2,0,0,0,2,5,7,2,0,0,0,0,3,1,0,0,5,1,0,1,2,2,1,4,0,56,30,0,6,3,1,0,2,0,7,12,2,5,0,0,0,0,2
Lactobacillus_jensenii_JV_V16.mat,4,0,0,2,8,2,0,5,0,4,0,0,0,3,0,0,0,0,3,0,0,0,2,1,1,0,0,1,32,3,40,5,12,5,2,0,26,0,8,1,1,3,0,1,3,0,0,0,9,1,1,6,2,0,0,3,0,0,10,0,0,0,1,0,0,8,9,0,3,0,0,1,0,0,0,4,4,7,3,0,0,0,0,2,1,0,0,5,1,0,0,2,2,1,4,0,50,20,0,4,0,1,0,3,0,6,11,2,6,0,0,0,0,0
Lactobacillus_jensenii_SJ_7A_US.mat,4,0,0,4,11,1,0,6,2,4,0,0,0,3,0,0,1,0,2,0,3,0,1,1,1,0,0,1,51,5,41,6,10,3,2,1,25,0,6,1,3,2,0,2,3,0,0,0,9,1,0,4,1,0,0,5,0,2,11,0,0,0,0,0,0,8,6,0,1,0,0,5,0,0,0,2,2,8,2,0,2,0,0,1,1,0,0,4,1,0,2,2,1,1,3,0,63,28,0,5,3,2,0,3,0,8,11,2,7,0,1,0,0,0
Lactobacillus_johnsonii_ATCC_33200.mat,6,0,0,4,8,1,0,8,4,2,1,1,0,7,0,0,0,0,2,0,3,0,1,1,1,0,0,0,52,5,43,6,12,1,1,1,62,0,6,2,1,1,0,2,5,0,0,0,9,10,0,5,2,0,0,3,0,2,12,1,0,0,0,2,0,7,13,0,1,0,0,1,0,0,0,2,6,3,3,0,1,0,0,2,1,0,0,5,1,0,0,2,1,1,1,0,64,28,0,3,3,5,0,1,0,7,11,0,5,0,1,1,0,0
Lactobacillus_johnsonii_DPC_6026.mat,8,0,0,2,3,1,0,5,0,7,0,0,0,4,0,0,0,0,4,0,3,0,1,1,1,0,0,1,33,5,42,5,7,4,1,0,59,0,7,2,1,1,0,1,2,0,0,0,0,2,0,6,2,0,0,2,0,1,11,1,0,0,0,0,0,8,6,0,3,0,0,2,0,0,0,1,3,4,2,0,0,0,0,4,0,0,1,4,0,0,3,2,0,1,1,0,48,38,0,1,0,4,0,3,0,10,12,0,6,0,1,0,0,0
Lactobacillus_johnsonii_ERR2221124.mat,4,0,0,2,7,0,0,6,3,2,1,0,0,4,0,0,1,0,3,0,3,0,1,2,4,0,0,0,36,5,43,8,10,1,2,1,55,0,5,2,1,1,0,1,6,0,0,0,0,2,0,4,1,0,0,3,2,1,11,2,0,0,0,0,0,4,2,0,1,0,0,4,0,0,0,3,4,4,2,0,1,0,0,5,0,0,1,4,0,0,1,2,1,1,1,0,46,21,0,1,0,2,0,0,0,5,0,0,6,0,1,0,0,0
Lactobacillus_johnsonii_ERR2221205.mat,4,0,0,2,5,0,0,6,2,2,1,0,0,4,0,0,1,0,3,1,3,0,0,2,3,0,0,0,36,5,43,9,9,1,2,1,57,0,6,2,2,1,0,1,5,0,0,0,0,2,0,4,1,0,0,2,0,1,15,2,0,0,0,0,0,4,5,0,1,0,0,4,0,0,0,3,3,3,2,0,0,0,0,4,0,0,1,4,0,0,1,2,1,1,1,0,48,25,0,2,0,1,0,0,0,6,0,0,6,0,2,0,0,0
Lactobacillus_johnsonii_FI9785.mat,3,0,0,5,4,1,0,8,0,2,1,1,0,4,0,0,0,0,2,0,0,0,2,1,0,0,0,0,31,4,47,5,11,3,3,0,64,0,6,2,1,1,0,1,4,0,0,0,10,8,0,3,2,0,0,1,0,0,12,0,0,0,0,0,0,7,9,0,2,0,0,1,0,0,0,1,3,4,2,0,1,0,0,3,1,0,0,6,1,0,1,2,1,1,0,0,54,28,0,2,1,4,0,1,0,7,11,0,5,0,1,1,0,0
